"","MM13","MM14","MM15","MM16","MM17","MM18","MM19","MM20","MM21"
"nbis-gene-2261",3927.81606326451,4461.74414968033,4691.97687378952,10850.5619002827,10400.7231261118,13225.8868937639,19791.0061597293,17370.97886743,15935.7051798146
"nbis-gene-2262",531.1170306085,493.708735206758,481.725123568261,392.416835609354,350.356033995266,377.444939959617,302.308926064545,319.018464492052,411.339465179987
"nbis-gene-2263",8046.37926437523,8010.61328568515,7819.96145631587,4446.602817959,4369.20924856251,4350.97627686145,4545.99888818864,4246.99212463903,4094.65256585642
"nbis-gene-2264",9885.60166691076,9327.53002138982,9017.17107976836,13797.6280954213,12868.3076240046,14587.0308180575,29205.769857168,27951.2874110411,25092.6938015552
"nbis-gene-2265",6726.02407625624,6225.91562581301,6511.68384190663,8594.55908833579,8253.31014236233,8919.95177918884,11505.9231860055,11475.2541475401,10133.5499419521
"nbis-gene-2266",492.617608290915,574.733144704585,644.45264520258,966.07036236359,1110.35912312346,1019.73191416297,2433.24590490297,1996.92383968181,1770.63390886829
"nbis-gene-2267",18.3747242879382,19.4458582794784,21.9553005379636,27.579496478569,35.5746126825963,22.5205811431752,28.412493051179,26.3496076866592,39.4570230388477
"nbis-gene-2268",28.8745667381886,49.6949711586671,45.2020893428663,59.8869066391785,76.5393181958889,82.8757386068848,81.8279799873956,90.3415120685457,88.7783018374073
"nbis-gene-2269",166.247505462298,156.647191695799,171.767939502892,193.056475349983,162.780803487031,151.338305282137,259.121936626753,221.148493084461,257.457075328481
"nbis-gene-2270",88.3736739562743,98.3096168573632,76.1978077494032,98.4982017091751,66.8371511006354,108.098789487241,50.0059877700751,46.1118134516535,88.7783018374073
"nbis-gene-2271",231.871520776363,266.840388612843,245.382770718417,242.699569011408,258.724455873427,317.089782495907,118.195971092905,128.924866181154,137.113155059996
"nbis-gene-2272",189.872150975362,169.611097215451,187.26579870616,211.968130078145,225.30588032311,240.519806609111,194.341452470065,203.268402154228,208.135796529922
"nbis-gene-2273",248.496271322593,289.527223272235,236.342352849844,294.706619513852,293.221049989884,262.13956450656,281.851931067696,220.20743566708,202.217243074095
"nbis-gene-2274",132.123017498984,131.799706116465,135.606268028599,136.321511165498,135.830339333549,168.453946950951,140.925965533848,141.158612607103,104.561111052946
"nbis-gene-2275",61.249080959794,74.5424567380007,83.9467373510375,82.7384894357071,76.5393181958889,87.3798548355199,62.5074847125939,53.640272790699,74.9683437738106
"nbis-gene-2276",193.372098458778,197.699559174697,235.050864582905,199.360360259371,183.263156243678,236.015690380476,346.632415224384,296.433086474915,276.199161271934
"nbis-gene-2277",206.496901521591,164.209469915596,165.310498168197,97.7102160955017,114.269968010764,159.445714493681,196.614451914159,183.506196389233,153.882389851506
"nbis-gene-2278",106.748398244212,78.8637585778848,105.902037889001,161.537050803047,129.362227936714,149.536658790683,181.839955527546,250.321273023262,248.579245144741
"nbis-gene-2279",1521.60216841545,1632.37177001622,1925.60900600611,376.657123335886,441.987612117105,362.130944782258,1937.73202609041,1624.26510239906,1263.6111628191
"nbis-gene-2280",836.487448536616,869.661995276675,1028.02466048347,1152.03496719051,1089.87677036681,1077.3846018895,1353.57116895817,1279.83808763773,1231.05911881205
"nbis-gene-2281",2122.71814869229,2295.69160243843,2728.91470804219,9611.84851558815,10066.5373706086,9383.87575073825,8049.82753126004,8419.64071330498,8456.62646280104
"nbis-gene-2282",2757.95861693244,2678.12681526817,2217.48535433433,403.448634200781,394.554795206977,245.924746083473,193.204952748017,135.512268102818,184.461582706613
"nbis-gene-2283",9553.98164285702,9448.52647290658,9106.28377018716,7972.0504535338,7904.03212693321,8451.5236914108,8653.30888366708,8109.09176556935,7411.01535227157
"nbis-gene-2284",5098.54849646743,4730.74518921312,4675.18752631932,10243.8129777542,10228.2401555295,10127.9557517088,12834.4913610786,12846.3748046637,13042.5189654911
"nbis-gene-2285",6518.65218786379,5970.95881725985,6284.38190692536,12740.9393874852,12479.1429216283,12755.6571594944,16249.6730258303,15551.9148796332,15517.4607356028
"nbis-gene-2286",7736.63391209284,7386.18516982189,7980.10600141631,15714.009107875,14266.4977042872,16398.5863652145,22741.3594381637,19270.9737931216,19624.9368339469
"nbis-gene-2287",3542.82184008866,4153.85139358859,4561.53655882868,2036.94281134574,2250.90276609882,2001.62925200541,1932.04952748017,1969.63317457777,1993.56608903778
"nbis-gene-2288",629.11556014417,686.006667081601,692.237711079324,357.745468607724,449.53374208008,384.651525925433,580.751357966099,463.000249351297,444.877934763008
"nbis-gene-2289",1736.84893864559,2120.67887792312,2245.89809620699,953.462592544815,1054.30215768422,1037.74837907751,1771.80306667152,1644.96836558144,1416.50712709463
"nbis-gene-2290",1230.23154042101,1271.5430663859,1092.59907383043,1181.19043489643,1302.24642789625,1381.86285894523,1555.86811948256,1660.96634167691,1477.66551280485
"nbis-gene-2291",360.494590791931,488.307107906903,365.491179543748,401.084677359761,486.186373328816,361.23012153653,545.519866582637,541.108014993893,454.74219052272
"nbis-gene-2292",8131.25299084809,8807.89347514376,9807.56189913505,1657.13374555516,1534.0204196162,1652.10983266333,2172.98746855417,1848.23676773566,1914.65204296009
"nbis-gene-2293",1278.35581831799,1235.89232620685,1331.52440321415,562.621728162808,713.648290784204,703.542954912794,467.101385761383,527.933211150564,508.009171625164
"nbis-gene-2294",98.8735164065247,75.6227821979717,72.3233429485861,45.7031655930573,75.4612996297497,18.9172881602672,18.1839955527546,21.6443205997557,39.4570230388477
"nbis-gene-2295",3188.45215739271,3279.86809647203,3453.43962579499,1831.27856617698,1926.41917769089,1823.26624935147,1181.95971092905,1329.71413075891,1444.12704322183
"nbis-gene-2296",701.739470425069,667.641134262093,628.954785999311,1281.26460783295,1095.26686319751,1416.09414228286,1379.71066256525,1378.6491164627,1468.78768262111
"nbis-gene-2297",688.614667362256,742.183591000094,685.780269744629,1769.02770269679,2016.97273724659,1880.01811383227,634.166844902316,972.112312154247,1009.11336421853
"nbis-gene-2298",657.115140011505,697.890247141282,582.461208389506,6671.08620535901,7813.47856737751,6905.71100174325,1874.08804165577,3115.84110894744,3934.85162254909
"nbis-gene-2299",27.1245929964802,46.4539947787541,46.4935776098054,1171.73460753235,1233.25323966334,1048.55825802624,236.39194218581,543.931187246035,653.01373129293
"nbis-gene-2300",604.615927760253,519.636546246063,601.833532393592,13239.7342809405,13993.759007054,14041.1319311469,3071.95874869348,5797.85474848239,8077.8390416281
"nbis-gene-2301",2950.45572852036,2846.65758702365,3019.49956810347,30405.2128892019,35667.3222792842,32839.5114229781,12664.0164027715,18828.6768069527,21830.5844218185
"nbis-gene-2302",1023.73463889941,652.516577822499,959.575782335705,26710.3483466873,28981.4511320884,27325.5723358831,7720.24261186637,12653.4580341007,17083.9045502451
"nbis-gene-2303",145.247820561797,83.1850604177689,139.480732829416,4393.80778184289,4772.3881922986,3320.43448374975,942.158269577097,1740.01516473688,2438.44402380079
"nbis-gene-2304",783.988236285364,744.344241920036,809.763143370777,6384.2594419819,6890.69467476228,5825.62393011657,2099.11498662111,3378.39612839666,3885.53034375053
"nbis-gene-2305",1627.47557978881,1539.46378045871,1371.56053948926,9540.92981035754,9943.64325406873,8685.73773529982,3884.5560499572,5001.72017337834,5956.03762771406
"nbis-gene-2306",3148.20276133341,2859.6214925433,2882.60181180793,20440.346818688,20264.5930062862,22117.9131523352,6706.4848598003,10393.0381175523,13197.3877809186
"nbis-gene-2307",1758.72361041694,1822.50905097112,1899.77924066732,9517.29024194734,10301.545418027,9205.5127480843,3009.45126398088,4492.60811057539,5754.80681021594
"nbis-gene-2308",286.120706769324,317.615685231481,293.167836595162,260.035252512222,295.377087122163,208.990993008666,213.661947744866,281.376167796825,277.185586847905
"nbis-gene-2309",11.3748293211046,5.40162729985512,10.3319061355123,14.9717266597946,17.2482970582285,7.20658596581607,7.95549805433013,11.2926890085682,6.90497903179835
"nbis-gene-2310",112.873306340192,97.2292913973922,102.027573088184,135.533525551825,116.426005143042,125.214431156054,70.462982766924,114.809004920443,95.6832808692057
"nbis-gene-2311",75.2488708934612,65.8998530582325,89.1126904187936,74.8586332989731,75.4612996297497,78.3716223782498,42.050489715745,49.8760431211763,49.3212787985596
"nbis-gene-2312",1320.35518811899,1345.00519766393,1534.28806112358,25875.0835961935,30283.6975599847,27901.1983899026,6734.89735285148,13081.6391590089,16215.8500433904
"nbis-gene-2313",3162.20255126708,3196.68303605426,3001.41873236632,2352.92504242878,2480.52072068649,2563.74295733907,3822.0485652446,4038.07737798051,3262.10937973673
"nbis-gene-2314",18621.4705855191,17539.0838426296,18807.9436314332,5800.36210224991,6942.43956593697,6223.7878047279,8244.16898373011,8213.54913889861,7304.48139006668
"nbis-gene-2315",2426.3385928787,2358.35047911675,2306.59804475312,2012.51525732187,2133.39874238964,1631.39089801161,1005.80225401174,1197.96609232561,1382.96865751161
"nbis-gene-2316",38684.0445473351,40695.8600771085,42353.0662259988,20665.7107041986,20347.6004358789,21416.1718439139,18416.9779957742,20136.7466171119,21565.2359418822
"nbis-gene-2317",3319.70018802084,3134.02415937594,3233.88662041535,1828.12662372229,2077.34177695039,1687.24193924669,2421.8809076825,2268.88943330483,2026.11813304483
"nbis-gene-2318",6328.78003688843,6296.13678071113,6179.7713573033,16563.4575994149,19175.7942544855,17330.0376012962,43054.0189703126,35090.1489792909,30111.6271320966
"nbis-gene-2319",5031.17450741165,4697.25509995401,5509.48894676194,4121.95274512556,4717.40924542549,4182.5223299105,5577.94063580747,8014.98602383129,8125.18746927471
"nbis-gene-2320",1536.47694521998,1484.36718200019,1423.22007016682,1620.09842171251,1769.02846703456,1525.09375501583,2545.75937738564,3168.54032432076,3574.8062873196
"nbis-gene-2321",4666.30498226545,4604.34711039651,5169.82753255697,4724.76173958571,5452.61790753248,4462.6783593316,23949.4586426998,23852.0413009308,22978.7837922489
"nbis-gene-2322",5371.54440017394,5074.2886854839,5377.75714353415,5207.79692076751,5618.63276671793,4821.20601113095,4394.84442515637,5367.79150873942,5612.76152727609
"nbis-gene-2323",3569.07144621428,3616.92963998299,4105.6412005992,2877.72346113526,3101.45941478271,2911.46073018969,2488.93439128328,2931.39385514083,3305.51210507947
"nbis-gene-2324",790.988131252197,779.99498209908,854.965232713643,517.706548183425,434.44148215413,467.527264532318,601.208352962948,709.557292705036,702.335010091489
"nbis-gene-2325",1286.23070015567,1393.61984336262,1340.56482108272,998.377772524199,1136.2315687108,1114.31835496431,1213.78170314637,1300.54135082011,1093.94596375205
"nbis-gene-2326",1569.72644631244,1593.48005345726,1668.60284088524,3025.86475650586,2809.31638335897,2990.73317581367,2728.73583263523,2505.09484506738,2618.95990420352
"nbis-gene-2327",631.740520756733,738.942614620181,654.784551338092,1077.17633389154,1057.53621338263,1154.85540102203,1370.61866478888,1142.44370470015,1142.28081697464
"nbis-gene-2328",7155.64262984565,7498.53901765888,7473.84260077621,8975.94412535371,8371.89218463765,10142.3689236404,7561.13265077976,8857.232412387,9607.78510995942
"nbis-gene-2329",412.993803043183,386.756514669627,322.872066734759,670.575757236064,753.534977731357,618.865569814455,796.68630515506,894.945603929031,884.82374164616
"nbis-gene-2330",22771.5333139806,23550.0147019084,26138.4310345792,35455.4126872347,49068.1710749616,44410.5860143415,63254.1650299789,58821.734930797,55254.6286380264
"nbis-gene-2331",4620.80566498103,4417.45080582152,4531.83232868908,7141.51361672204,6506.9200652167,7030.02460965358,6210.97098098774,6149.81022258277,6799.43149516943
"nbis-gene-2332",7126.76806310746,9068.25191099678,8147.99947611839,43770.2368827164,58690.5647963209,45193.4014148783,60326.5417459854,71045.1297251547,76998.4076091594
"nbis-gene-2333",6180.90725571407,5331.40614495701,5113.00204881165,6046.21361371601,5912.93183527395,6043.6231555825,9908.00457680715,8745.2465797187,7933.8209075363
"nbis-gene-2334",570.491439796939,533.680777225686,557.922931317664,579.957411663623,563.803710090844,459.419855320774,58809.3146170524,46712.2080839424,36027.2213111959
"nbis-gene-2335",328.995063441179,387.836840129598,415.85922195437,416.056404019556,546.555413032615,266.643680735195,109967.713105283,96216.5335252533,74791.7735957118
"nbis-gene-2336",3048.45425805603,3309.03688389125,3421.15241912151,2516.03806445917,2634.6773756444,2897.04755825806,4524.40539346975,4136.88840680549,3675.42169606866
"nbis-gene-2337",974.735374131579,925.838919195168,936.328993530802,906.971441338085,719.0383836149,1055.76484399205,1837.72005055026,1551.80368126075,1352.38946465651
"nbis-gene-2338",140.872886207526,157.72751715577,134.31477976166,302.586475650586,206.979564698742,262.13956450656,205.706449690536,172.213507380665,157.828092155391
"nbis-gene-2339",202.996954038175,154.486540775856,170.476451235953,332.529928970175,245.788233079756,349.519419342079,275.032932735413,245.615985936359,239.701414961
"nbis-gene-2340",3344.19982040475,3650.41972924209,3421.15241912151,4126.6806588076,4502.88355076378,4314.94334703237,8535.11291257418,7773.13426756445,7417.92033130337
"nbis-gene-2341",2642.46034997969,2624.11054226962,2407.33412957437,1946.3244657733,2287.55539734755,1710.66334363559,2842.38580483995,3046.20286006127,2924.75183275459
"nbis-gene-2342",6215.03174367739,6239.95985679264,5580.52080144358,12024.6604646561,11116.5274540283,12165.6179335433,12474.2209491896,13143.748948556,13398.6185984167
"nbis-gene-2343",2456.08814648774,2222.2294711604,2530.02551493358,1844.67432160943,1769.02846703456,1871.91070462072,1549.04912115028,1635.55779140763,1735.12258813333
"nbis-gene-2344",2360.71457756463,2132.5624579828,2291.10018554985,2772.13338890303,2985.03340963967,2268.27293274061,3079.91424674781,3036.79228588747,3392.31755576493
"nbis-gene-2345",7356.88961014212,8088.39671880306,7743.76364856647,2175.62827935226,2174.36344790293,2239.44658887734,2624.1778582069,2595.43635713593,2473.95534453575
"nbis-gene-2346",17457.738047283,18109.4956854943,18281.0164185221,5395.33749682178,5585.21419116761,5461.69133884285,6919.01030782312,6463.18234257054,6321.0150908234
"nbis-gene-2347",4514.93225360768,4363.43453282297,5601.18461371461,2564.10518689325,3023.84207802068,2470.95816302919,3737.94758581311,3249.4712622155,3098.36273412552
"nbis-gene-2348",6653.40016597534,6774.72095947829,6342.49887893761,5293.68735265791,5256.41852849513,5268.01434101155,4195.95697379812,4230.99414854356,4463.57573126965
"nbis-gene-2349",2633.71048127114,2693.25137170776,2945.88473688795,3215.76928940115,3672.80925483653,3141.17065785008,5465.4271633248,4814.44974731958,4751.61199945324
"nbis-gene-2350",2335.33995830986,2296.7719278984,2482.24044905683,2980.94957652648,3062.6507464017,3335.74847892711,6326.89395263655,6119.69638522659,5145.19580426574
"nbis-gene-2351",2405.3389079782,2228.71142392022,2238.14916660535,1693.38108378414,1867.12815655323,1795.34072873393,1669.51809168728,1530.15936066099,1433.27636188614
